eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
ae:00:4a:06:2b:46,ff:ff:ff:ff:ff:ff,None,None,42,,0.04910683631896973,2,126,1,2,0.5058255081760997,0.4941744918239003
de:0b:b6:a5:6e:b6,ae:00:4a:06:2b:46,None,None,42,,0.04981708526611328,0,168,2,3,0.5203818775003506,0.47961812249964936
ae:00:4a:06:2b:46,de:0b:b6:a5:6e:b6,10.0.0.2,10.0.0.7,98,ICMP,0.04927253723144531,0,266,3,4,0.8239262717643976,0.1760737282356023
ae:00:4a:06:2b:46,de:0b:b6:a5:6e:b6,10.0.0.2,10.0.0.7,98,ICMP,0.04857826232910156,1,364,3,5,0.8675002259743396,0.13249977402566085
ae:00:4a:06:2b:46,de:0b:b6:a5:6e:b6,10.0.0.2,10.0.0.7,98,ICMP,0.048987388610839844,2,462,3,6,0.8732713550573883,0.1267286449426122
ae:00:4a:06:2b:46,de:0b:b6:a5:6e:b6,10.0.0.2,10.0.0.7,98,ICMP,0.7065474987030029,3,518,3,6,0.877543970181691,0.12245602981830944
ae:00:4a:06:2b:46,de:0b:b6:a5:6e:b6,10.0.0.2,10.0.0.7,98,ICMP,0.051297664642333984,4,574,3,6,0.8854169148402817,0.114583085159719
ae:00:4a:06:2b:46,de:0b:b6:a5:6e:b6,10.0.0.2,10.0.0.7,98,ICMP,0.9513483047485352,1,196,1,1,0.6488544919312659,0.3511455080687342
ae:00:4a:06:2b:46,de:0b:b6:a5:6e:b6,10.0.0.2,10.0.0.7,98,ICMP,0.06780552864074707,1,196,1,1,0.6371360344628084,0.3628639655371917
ae:00:4a:06:2b:46,be:28:b3:18:ec:b2,None,None,42,,0.5091140270233154,0,238,2,2,0.6143294588790531,0.38567054112094673
ae:00:4a:06:2b:46,be:28:b3:18:ec:b2,None,None,42,,0.05215859413146973,1,280,2,3,0.6910784004824693,0.3089215995175305
ae:00:4a:06:2b:46,ff:ff:ff:ff:ff:ff,None,None,42,,0.6178023815155029,0,126,2,2,0.4539877766289693,0.5460122233710308
ae:00:4a:06:2b:46,ff:ff:ff:ff:ff:ff,None,None,42,,0.08501601219177246,1,168,2,3,0.5816502493923602,0.41834975060763985
ae:00:4a:06:2b:46,ff:ff:ff:ff:ff:ff,None,None,42,,0.051055192947387695,2,210,2,4,0.7001965286038225,0.2998034713961774
