eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,126.134.114.168,10.0.0.8,174,TCP,0.051923274993896484,0,1500,9,19,0.16546227279056228,0.8345377272094379
0e:a7:89:c9:2c:ad,ff:ff:ff:ff:ff:ff,None,None,42,,0.05112862586975098,4,1500,9,19,0.9781510942760944,0.021848905723905722
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.049893856048583984,4,1500,9,19,0.9571655643954802,0.04283443560452019
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.052568674087524414,1,1500,9,19,0.9778177609427612,0.022182239057239053
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,162.239.92.248,10.0.0.8,174,TCP,0.05147194862365723,0,1500,9,19,0.16546227279056228,0.8345377272094379
0e:a7:89:c9:2c:ad,ff:ff:ff:ff:ff:ff,None,None,42,,0.05086040496826172,4,1500,9,19,0.9781510942760944,0.021848905723905722
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.049694061279296875,4,1500,9,19,0.9571655643954802,0.04283443560452019
f2:55:e2:50:cd:41,ff:ff:ff:ff:ff:ff,None,None,42,,0.051764726638793945,3,1500,9,19,0.9725329048723406,0.02746709512765958
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,118.99.64.102,10.0.0.8,174,TCP,0.05120110511779785,0,1500,9,19,0.16546227279056228,0.8345377272094379
0e:a7:89:c9:2c:ad,ff:ff:ff:ff:ff:ff,None,None,42,,0.050157785415649414,4,1500,9,19,0.9781510942760944,0.021848905723905722
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.0494537353515625,4,1500,9,19,0.9571655643954802,0.04283443560452019
f2:55:e2:50:cd:41,ff:ff:ff:ff:ff:ff,None,None,42,,0.049456119537353516,3,1500,9,19,0.9725329048723406,0.02746709512765958
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,251.99.150.197,10.0.0.8,174,TCP,0.08151030540466309,0,1500,9,19,0.16546227279056228,0.8345377272094379
0e:a7:89:c9:2c:ad,ff:ff:ff:ff:ff:ff,None,None,42,,0.04974102973937988,4,1500,9,19,0.9781510942760944,0.021848905723905722
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.049460411071777344,4,1500,9,19,0.9571655643954802,0.04283443560452019
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.049748897552490234,1,1500,9,19,0.9778177609427612,0.022182239057239053
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,237.19.113.31,10.0.0.8,174,TCP,0.04962968826293945,0,1500,9,19,0.16546227279056228,0.8345377272094379
0e:a7:89:c9:2c:ad,ff:ff:ff:ff:ff:ff,None,None,42,,0.049448490142822266,4,1500,9,19,0.9781510942760944,0.021848905723905722
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.04890561103820801,4,1500,9,19,0.9571655643954802,0.04283443560452019
f2:55:e2:50:cd:41,ff:ff:ff:ff:ff:ff,None,None,42,,0.04966425895690918,2,1500,9,19,0.9717630636024993,0.028236936397500852
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,30.222.13.113,10.0.0.8,174,TCP,0.05014657974243164,0,1500,9,19,0.17712893945722893,0.8228710605427713
0e:a7:89:c9:2c:ad,ff:ff:ff:ff:ff:ff,None,None,42,,0.049356698989868164,4,1500,9,19,0.9781510942760944,0.021848905723905722
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.048566579818725586,4,1500,9,19,0.9571655643954802,0.04283443560452019
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.047989606857299805,1,1500,9,19,0.9778177609427612,0.022182239057239053
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,192.138.128.11,10.0.0.8,174,TCP,0.04845261573791504,0,1500,9,19,0.16546227279056228,0.8345377272094379
0e:a7:89:c9:2c:ad,ff:ff:ff:ff:ff:ff,None,None,42,,0.052147865295410156,4,1500,9,19,0.9781510942760944,0.021848905723905722
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.04913020133972168,4,1500,9,19,0.9571655643954802,0.04283443560452019
f2:55:e2:50:cd:41,ff:ff:ff:ff:ff:ff,None,None,42,,0.04931449890136719,2,1500,9,19,0.9717630636024993,0.028236936397500852
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,156.26.189.108,10.0.0.8,174,TCP,0.051261186599731445,0,1500,9,19,0.16546227279056228,0.8345377272094379
0e:a7:89:c9:2c:ad,ff:ff:ff:ff:ff:ff,None,None,42,,0.04989743232727051,4,1500,9,19,0.9781510942760944,0.021848905723905722
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.04892539978027344,4,1500,9,19,0.9571655643954802,0.04283443560452019
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.04826712608337402,2,1500,9,19,0.9764844276094277,0.02351557239057239
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,167.114.186.168,10.0.0.8,174,TCP,0.050089120864868164,0,1674,10,20,0.16564745797574745,0.8343525420242527
0e:a7:89:c9:2c:ad,ff:ff:ff:ff:ff:ff,None,None,42,,0.04938149452209473,5,1542,9,20,0.9786557239057241,0.021344276094276093
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.04946637153625488,5,1542,9,20,0.9706095746645285,0.029390425335471773
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.049834489822387695,3,1542,9,20,0.9786557239057241,0.021344276094276093
