eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
46:f7:f4:0e:02:91,f2:da:cb:98:a5:d5,10.0.0.1,10.0.0.2,1514,TCP,0.04851961135864258,8,10906,3,12,0.7594912265437804,0.24050877345621918
46:f7:f4:0e:02:91,f2:da:cb:98:a5:d5,10.0.0.1,10.0.0.2,1514,TCP,0.049072265625,9,12420,3,13,0.7700782390682929,0.2299217609317067
46:f7:f4:0e:02:91,f2:da:cb:98:a5:d5,10.0.0.1,10.0.0.2,1514,TCP,0.048918962478637695,10,13934,3,14,0.7726179216079754,0.22738207839202418
46:f7:f4:0e:02:91,f2:da:cb:98:a5:d5,10.0.0.1,10.0.0.2,1514,TCP,0.05092501640319824,11,15448,3,15,0.7759314136714675,0.22406858632853216
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,23.52751588821411,0,0,1,0,0.6898207930534379,0.31017920694656154
7e:17:cc:a1:7d:b1,46:f7:f4:0e:02:91,None,None,42,,0.05069446563720703,0,84,2,1,0.39703453337521316,0.6029654666247876
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.047005414962768555,1,126,2,2,0.5687570230559792,0.43124297694402086
46:f7:f4:0e:02:91,7e:17:cc:a1:7d:b1,10.0.0.1,10.0.0.3,98,ICMP,0.048924922943115234,0,224,3,3,0.7932670540312553,0.2067329459687448
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.048393964767456055,2,266,3,4,0.9141812524402209,0.08581874755977931
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04851102828979492,3,308,3,5,0.9661172748822924,0.03388272511770795
7a:90:9b:04:e6:30,46:f7:f4:0e:02:91,None,None,42,,0.048180580139160156,0,350,4,6,0.8941462781241186,0.10585372187588168
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04670906066894531,4,392,4,7,0.9682404802799545,0.03175951972004604
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04911184310913086,5,434,4,8,0.9646294559556948,0.03537054404430565
46:f7:f4:0e:02:91,7a:90:9b:04:e6:30,10.0.0.1,10.0.0.4,98,ICMP,0.04969334602355957,0,532,5,9,0.9413790019892962,0.05862099801070388
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.047737836837768555,6,574,5,10,0.9736313351681002,0.02636866483190012
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04899883270263672,7,616,5,11,0.9710449583096645,0.028955041690335807
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.049973487854003906,8,658,5,12,0.9806865634365638,0.01931343656343656
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04890799522399902,9,700,5,13,0.9800669053169055,0.019933094683094683
32:50:fb:58:97:f6,46:f7:f4:0e:02:91,None,None,42,,0.04857039451599121,0,742,6,14,0.971617661194068,0.028382338805932158
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.050804853439331055,10,784,6,15,0.9853863636363639,0.014613636363636363
32:50:fb:58:97:f6,46:f7:f4:0e:02:91,None,None,42,,0.04812312126159668,1,826,6,16,0.9779150443664513,0.022084955633548984
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.049489498138427734,11,868,6,17,0.9841679292929296,0.015832070707070704
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04839825630187988,12,910,6,18,0.9822007575757579,0.017799242424242426
32:50:fb:58:97:f6,46:f7:f4:0e:02:91,None,None,42,,0.0481412410736084,2,952,6,19,0.9810408991879582,0.018959100812041985
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04737567901611328,13,994,6,20,0.9824090909090912,0.01759090909090909
46:f7:f4:0e:02:91,32:50:fb:58:97:f6,10.0.0.1,10.0.0.7,98,ICMP,0.048954010009765625,0,1050,7,20,0.9805196326005152,0.019480367399485048
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04798746109008789,13,1050,6,20,0.9824090909090912,0.01759090909090909
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04740619659423828,13,1050,6,20,0.9824090909090912,0.01759090909090909
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04806804656982422,14,994,5,20,0.9790757575757578,0.020924242424242425
46:f7:f4:0e:02:91,32:50:fb:58:97:f6,10.0.0.1,10.0.0.7,98,ICMP,0.048072099685668945,1,1050,5,20,0.9795751881560707,0.02042481184392949
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.047849416732788086,13,1050,5,20,0.9824090909090912,0.01759090909090909
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.047884464263916016,14,1050,4,20,0.9790757575757578,0.020924242424242425
46:f7:f4:0e:02:91,32:50:fb:58:97:f6,10.0.0.1,10.0.0.7,98,ICMP,0.04709219932556152,2,1106,4,20,0.9742822588631415,0.025717741136858787
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.047152042388916016,13,1106,4,20,0.9791868686868689,0.020813131313131315
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.048738718032836914,14,1050,3,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.048087358474731445,14,1050,3,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04726719856262207,14,1050,3,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.047804832458496094,14,1050,3,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04889345169067383,14,1050,3,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04803323745727539,15,1050,3,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.050951480865478516,15,1050,3,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.047502756118774414,16,1050,3,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04844522476196289,16,1050,3,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.049001216888427734,16,1050,3,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.047566890716552734,17,1050,2,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.048128604888916016,17,1050,2,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04809451103210449,18,994,2,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04729032516479492,18,994,2,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.046982765197753906,18,994,2,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.0463709831237793,18,994,2,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.047644853591918945,19,938,2,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04832816123962402,19,938,2,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04785490036010742,19,938,2,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.046721458435058594,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04693150520324707,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04792070388793945,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04861569404602051,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04736018180847168,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04724526405334473,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.0473020076751709,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04974865913391113,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04912233352661133,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04763317108154297,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04819011688232422,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04854393005371094,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.0487370491027832,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04802989959716797,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04771256446838379,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04714345932006836,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.047591209411621094,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04778861999511719,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04751276969909668,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04665946960449219,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.047502756118774414,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.046869516372680664,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04728865623474121,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04856586456298828,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.049841880798339844,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04781532287597656,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04733991622924805,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.047101497650146484,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04997706413269043,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04873228073120117,20,882,1,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.047797441482543945,20,882,1,20,0.9781060606060609,0.021893939393939396
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04750514030456543,0,882,2,20,0.9778709627911913,0.022129037208809047
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04743671417236328,19,882,2,20,0.9781060606060609,0.021893939393939396
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04778456687927246,19,882,2,20,0.9781060606060609,0.021893939393939396
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04710817337036133,1,882,2,20,0.9795376294578579,0.02046237054214238
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04887795448303223,18,882,2,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04756522178649902,18,882,2,20,0.978409090909091,0.021590909090909088
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04735875129699707,2,882,2,20,0.9775604037849801,0.022439596215020226
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04793047904968262,17,882,2,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.046875715255737305,17,882,2,20,0.978409090909091,0.021590909090909088
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.0469965934753418,3,882,2,20,0.9785217564419849,0.021478243558015395
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04793190956115723,16,882,2,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04721808433532715,16,882,2,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.0473480224609375,16,882,2,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.047417640686035156,16,882,2,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04793572425842285,16,882,2,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.049300193786621094,16,882,2,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04808402061462402,16,882,2,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04783010482788086,16,882,2,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04934859275817871,16,882,2,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.0486140251159668,16,882,2,20,0.978409090909091,0.021590909090909088
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04887890815734863,4,882,2,20,0.9785217564419849,0.021478243558015395
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04820132255554199,16,882,2,20,0.978409090909091,0.021590909090909088
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.048392295837402344,16,882,2,20,0.978409090909091,0.021590909090909088
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.0489964485168457,4,882,2,20,0.9785217564419849,0.021478243558015395
7e:17:cc:a1:7d:b1,f2:da:cb:98:a5:d5,None,None,42,,0.048399925231933594,0,882,3,20,0.9684756934671797,0.03152430653282046
7a:90:9b:04:e6:30,f2:da:cb:98:a5:d5,None,None,42,,0.04740452766418457,0,882,4,20,0.9634332958063611,0.03656670419363918
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04737567901611328,14,882,4,20,0.9790757575757578,0.020924242424242425
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04768967628479004,3,882,4,20,0.9791884231086514,0.02081157689134873
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.047692298889160156,14,882,4,20,0.9790757575757578,0.020924242424242425
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04640960693359375,4,882,4,20,0.9791884231086514,0.02081157689134873
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04638099670410156,4,882,4,20,0.9791884231086514,0.02081157689134873
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04662728309631348,13,882,4,20,0.9824090909090912,0.01759090909090909
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04722476005554199,5,882,4,20,0.9791884231086514,0.02081157689134873
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.0475618839263916,6,882,4,20,0.9791884231086514,0.02081157689134873
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.049262285232543945,11,882,4,20,0.9869924242424245,0.013007575757575758
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04927968978881836,7,882,4,20,0.9791884231086514,0.02081157689134873
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04814028739929199,8,882,4,20,0.9791884231086514,0.02081157689134873
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04825139045715332,9,882,4,20,0.9869924242424245,0.013007575757575758
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04729819297790527,9,882,4,20,0.9774523119975403,0.022547688002459838
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.049524784088134766,10,882,4,20,0.9791050897753182,0.020894910224682064
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04888653755187988,11,882,4,20,0.9791050897753182,0.020894910224682064
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.048528194427490234,11,882,4,20,0.9791050897753182,0.020894910224682064
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.047834157943725586,12,882,4,20,0.9745217564419848,0.025478243558015395
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04773402214050293,13,882,4,20,0.9745217564419848,0.025478243558015395
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.047986745834350586,13,882,4,20,0.9745217564419848,0.025478243558015395
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.0483698844909668,5,882,3,20,0.9856313131313134,0.01436868686868687
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04712510108947754,6,882,2,20,0.9856313131313134,0.01436868686868687
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04676103591918945,14,882,2,20,0.9705217564419848,0.0294782435580154
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04763174057006836,6,882,2,20,0.9856313131313134,0.01436868686868687
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.047522783279418945,6,882,2,20,0.9856313131313134,0.01436868686868687
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04748272895812988,13,882,2,20,0.9738550897753182,0.026144910224682065
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.046613216400146484,7,882,2,20,0.9856313131313134,0.01436868686868687
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04668021202087402,7,882,2,20,0.9856313131313134,0.01436868686868687
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04962491989135742,8,882,2,20,0.9856313131313134,0.01436868686868687
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.048069000244140625,11,882,2,20,0.9784384231086515,0.021561576891348726
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04684185981750488,8,882,2,20,0.9856313131313134,0.01436868686868687
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04765820503234863,11,882,2,20,0.9784384231086515,0.021561576891348726
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04732346534729004,11,882,2,20,0.9784384231086515,0.021561576891348726
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04799485206604004,8,882,2,20,0.9856313131313134,0.01436868686868687
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.0474700927734375,11,882,2,20,0.9784384231086515,0.021561576891348726
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.05032825469970703,11,882,2,20,0.9784384231086515,0.021561576891348726
7e:17:cc:a1:7d:b1,f2:da:cb:98:a5:d5,None,None,42,,0.04842209815979004,0,882,3,20,0.9684756934671797,0.03152430653282046
f2:da:cb:98:a5:d5,7e:17:cc:a1:7d:b1,10.0.0.2,10.0.0.3,98,ICMP,0.04941439628601074,0,938,4,20,0.9742432978241805,0.025756702175819823
7a:90:9b:04:e6:30,f2:da:cb:98:a5:d5,None,None,42,,0.048230648040771484,0,938,5,20,0.9650999624730278,0.034900037526972516
f2:da:cb:98:a5:d5,7a:90:9b:04:e6:30,10.0.0.2,10.0.0.4,98,ICMP,0.047667741775512695,0,994,6,20,0.9742432978241805,0.025756702175819823
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.047301292419433594,7,994,6,20,0.984549005088479,0.015450994911521227
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.0493922233581543,8,994,6,20,0.984549005088479,0.015450994911521227
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.047188520431518555,9,994,6,20,0.9844795606440345,0.01552043935596567
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.046892642974853516,9,994,6,20,0.9844795606440345,0.01552043935596567
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04679441452026367,10,994,6,20,0.9844656717551457,0.015534328244854559
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.0473790168762207,11,994,6,20,0.9844656717551457,0.015534328244854559
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04751396179199219,11,994,6,20,0.9844656717551457,0.015534328244854559
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.047359466552734375,12,994,6,20,0.9798823384218124,0.020117661578187892
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04797816276550293,13,994,6,20,0.9798823384218124,0.020117661578187892
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04810285568237305,14,994,6,20,0.976549005088479,0.023450994911521226
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.07933640480041504,14,994,6,20,0.976549005088479,0.023450994911521226
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04720759391784668,15,994,6,20,0.976549005088479,0.023450994911521226
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04655098915100098,15,994,6,20,0.976549005088479,0.023450994911521226
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04774188995361328,1,994,6,20,0.9858813131313133,0.01411868686868687
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04753899574279785,1,994,6,20,0.9858813131313133,0.01411868686868687
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04910755157470703,14,994,6,20,0.976549005088479,0.023450994911521226
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04817914962768555,2,994,6,20,0.9853257575757578,0.014674242424242425
46:f7:f4:0e:02:91,ff:ff:ff:ff:ff:ff,None,None,42,,0.04821205139160156,3,994,5,20,0.9869924242424245,0.013007575757575758
f2:da:cb:98:a5:d5,ff:ff:ff:ff:ff:ff,None,None,42,,0.04868936538696289,14,938,4,20,0.976549005088479,0.023450994911521226
