eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.01752328872680664,6,1834,6,40,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.011269807815551758,29,1834,6,40,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.00919342041015625,30,1876,6,41,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.009306907653808594,7,1918,6,42,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.009274482727050781,31,1960,6,43,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.008952856063842773,32,2002,6,44,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.009194612503051758,8,2044,6,45,1.0,0.0
ae:1e:9d:60:ec:9d,4e:97:14:19:90:f0,None,None,42,,0.009720563888549805,0,2086,7,46,1.0,0.0
ae:1e:9d:60:ec:9d,4e:97:14:19:90:f0,None,None,42,,0.009944677352905273,1,2128,7,47,1.0,0.0
ae:1e:9d:60:ec:9d,4e:97:14:19:90:f0,None,None,42,,0.009767293930053711,2,2170,7,48,1.0,0.0
4e:97:14:19:90:f0,ae:1e:9d:60:ec:9d,10.0.0.2,10.0.0.7,98,ICMP,0.009979009628295898,0,2226,8,48,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.04906415939331055,28,2100,8,45,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.011724233627319336,27,2058,8,44,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.012437105178833008,27,2058,8,44,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.010305643081665039,9,2058,8,44,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.009345531463623047,27,2100,8,45,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.00957036018371582,28,2142,8,46,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.009311437606811523,10,2184,8,47,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.009314775466918945,29,2226,8,48,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.009168386459350586,11,2268,8,49,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.36786961555480957,23,1974,8,42,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.009696245193481445,23,1974,8,42,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.009524345397949219,23,1974,8,42,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.17138671875,20,1582,6,34,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.009517908096313477,21,1624,6,35,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.009381771087646484,21,1624,6,35,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.03365945816040039,20,1498,5,32,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.009962320327758789,7,1498,5,32,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.009486913681030273,20,1498,5,32,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.00942683219909668,7,1498,5,32,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.00947713851928711,20,1442,4,32,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.009247541427612305,8,1484,4,33,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.09423041343688965,20,1484,4,33,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.012052536010742188,20,1484,4,33,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.009559392929077148,21,1484,4,33,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.03851151466369629,7,1358,4,30,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.009806156158447266,8,1358,4,30,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.009447574615478516,8,1358,4,30,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.11303114891052246,9,1050,2,24,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.041039228439331055,13,924,2,21,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.016213417053222656,7,882,2,20,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.01003408432006836,13,924,2,21,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.009641647338867188,8,966,2,22,1.0,0.0
e2:d8:fd:9f:89:90,ff:ff:ff:ff:ff:ff,None,None,42,,0.009347200393676758,14,1008,2,23,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.00912332534790039,9,1050,2,24,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.009630203247070312,10,1092,2,25,1.0,0.0
