eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,135.235.166.150,10.0.0.8,174,TCP,0.049573659896850586,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,237.131.78.63,10.0.0.8,174,TCP,0.04923701286315918,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,124.55.73.56,10.0.0.8,174,TCP,0.04857373237609863,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,21.2.214.90,10.0.0.8,174,TCP,0.04859352111816406,0,3654,21,20,0.1623864456893869,0.8376135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,67.160.228.242,10.0.0.8,174,TCP,0.05098295211791992,0,3654,21,20,0.15905311235605354,0.8409468876439467
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,15.34.188.151,10.0.0.8,174,TCP,0.04917025566101074,0,3654,21,20,0.1661364456893869,0.8338635543106133
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,229.222.172.29,10.0.0.8,174,TCP,0.0490260124206543,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,112.255.67.17,10.0.0.8,174,TCP,0.04914402961730957,0,3654,21,20,0.15905311235605354,0.8409468876439467
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,135.221.136.124,10.0.0.8,174,TCP,0.049455881118774414,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,177.15.2.204,10.0.0.8,174,TCP,0.04909968376159668,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,215.29.86.68,10.0.0.8,174,TCP,0.05452990531921387,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,58.33.21.36,10.0.0.8,174,TCP,0.04869341850280762,0,3654,21,20,0.15905311235605354,0.8409468876439467
ea:b8:70:0c:01:d9,f6:9f:4e:d5:6e:db,None,None,42,,0.0490725040435791,0,3522,21,20,0.5937017528037264,0.40629824719627344
f6:9f:4e:d5:6e:db,ff:ff:ff:ff:ff:ff,None,None,42,,0.04834604263305664,0,3390,21,20,0.6140110962380697,0.38598890376193
