eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,206.11.218.219,10.0.0.10,162,ICMP,0.03575634956359863,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,135.134.106.82,10.0.0.10,162,ICMP,0.03554558753967285,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,47.159.1.121,10.0.0.10,162,ICMP,0.03993558883666992,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,237.147.48.35,10.0.0.10,162,ICMP,0.035620927810668945,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,87.55.234.135,10.0.0.10,162,ICMP,0.034888505935668945,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,141.24.50.220,10.0.0.10,162,ICMP,0.03403306007385254,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,72.119.152.153,10.0.0.10,162,ICMP,0.033623695373535156,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,250.87.253.103,10.0.0.10,162,ICMP,0.033715009689331055,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,162.149.47.24,10.0.0.10,162,ICMP,0.03374838829040527,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,87.43.253.201,10.0.0.10,162,ICMP,0.03444337844848633,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,48.6.72.99,10.0.0.10,162,ICMP,0.03421974182128906,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,48.48.238.252,10.0.0.10,162,ICMP,0.03535866737365723,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,45.47.192.196,10.0.0.10,162,ICMP,0.04812335968017578,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,167.37.58.197,10.0.0.10,162,ICMP,0.03393268585205078,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,166.121.251.82,10.0.0.10,162,ICMP,0.034162282943725586,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,219.88.91.195,10.0.0.10,162,ICMP,0.03374648094177246,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,174.174.251.89,10.0.0.10,162,ICMP,0.03389430046081543,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,103.48.135.177,10.0.0.10,162,ICMP,0.03375506401062012,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,89.17.135.60,10.0.0.10,162,ICMP,0.03337574005126953,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,24.250.102.46,10.0.0.10,162,ICMP,0.034612178802490234,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,100.73.191.46,10.0.0.10,162,ICMP,0.03421759605407715,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,161.147.123.122,10.0.0.10,162,ICMP,0.0333402156829834,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,103.170.135.219,10.0.0.10,162,ICMP,0.03581357002258301,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,250.88.251.181,10.0.0.10,162,ICMP,0.03328585624694824,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,78.48.119.234,10.0.0.10,162,ICMP,0.03334808349609375,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,33.247.1.133,10.0.0.10,162,ICMP,0.03379654884338379,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,48.135.40.3,10.0.0.10,162,ICMP,0.03448939323425293,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,99.59.191.153,10.0.0.10,162,ICMP,0.03470611572265625,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,199.178.103.82,10.0.0.10,162,ICMP,0.034049272537231445,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,89.174.252.231,10.0.0.10,162,ICMP,0.03362751007080078,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,28.105.170.79,10.0.0.10,162,ICMP,0.03354334831237793,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,32.6.173.234,10.0.0.10,162,ICMP,0.03331112861633301,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,57.161.169.66,10.0.0.10,162,ICMP,0.033576011657714844,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,242.161.42.75,10.0.0.10,162,ICMP,0.03514575958251953,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,169.53.48.180,10.0.0.10,162,ICMP,0.03598427772521973,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,133.30.164.227,10.0.0.10,162,ICMP,0.03550076484680176,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,99.191.108.84,10.0.0.10,162,ICMP,0.03438591957092285,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,101.45.33.28,10.0.0.10,162,ICMP,0.03382301330566406,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,102.65.255.40,10.0.0.10,162,ICMP,0.03438901901245117,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,165.66.153.206,10.0.0.10,162,ICMP,0.034209489822387695,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,222.124.48.182,10.0.0.10,162,ICMP,0.03444647789001465,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,69.242.228.135,10.0.0.10,162,ICMP,0.03417634963989258,0,4860,30,29,0.033125,0.966875
