eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.033234596252441406,27,1176,1,27,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03267621994018555,27,1176,1,27,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03274726867675781,27,1176,1,27,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03398752212524414,28,1218,1,28,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03251910209655762,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03358626365661621,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.033204078674316406,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.035070180892944336,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03381800651550293,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03325843811035156,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03325200080871582,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03474307060241699,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03322124481201172,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03227496147155762,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03250932693481445,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.032618045806884766,29,1260,1,29,0.9960416666666667,0.003958333333333333
